polarity,z_low_mm,z_high_mm,z_center_mm,number_of_mothers,number_of_photons,c2,c2_low,c2_high,s2,s2_low,s2_high,a2,a2_low,a2_high
MUMINUS,2000.0,3000.0,2500.0,9,7,0.18245269038847514,-0.08712091378370919,0.4238142914005688,0.12976490599768503,-0.17112758050362267,0.42610926585727255,0.22389264181428742,0.19597834039209608,0.6298574295319413
MUMINUS,3000.0,4000.0,3500.0,16,12,-0.2475586272776127,-0.45352132751391483,-0.046320731143156685,-0.04279195082684358,-0.23985545939207076,0.16818184121296947,0.2512298250509739,0.1905552802841345,0.51526617458639
MUMINUS,4000.0,5000.0,4500.0,19,18,-0.32266831232441795,-0.46773153283432417,-0.17476247678784762,0.049785962949196495,-0.10064609478953955,0.20094912265737847,0.3264865722890712,0.2427811308996811,0.4937862128411603
MUMINUS,5000.0,6000.0,5500.0,18,61,-0.004737688930796795,-0.08244384859892617,0.10001939656395537,-0.05476508008652046,-0.15424672080139024,0.03353882166861304,0.05496962518780708,0.05517760831702974,0.21790296232688255
MUMINUS,6000.0,7000.0,6500.0,702,35661,-0.0039809550448496765,-0.008407485829937847,-0.00013159619053739816,0.006396633780063572,0.0028464819733642543,0.0097699204474545,0.007534250247062708,0.004938095079769125,0.01232882467684515
MUMINUS,7000.0,8000.0,7500.0,1935,181519,-0.006665323708630242,-0.008619412394652696,-0.004775356275319846,-0.0007538647170739123,-0.0027641605023635573,0.0010490148636904087,0.006707820223625357,0.005070309412922525,0.00885461253156891
MUMINUS,8000.0,9000.0,8500.0,2853,263929,-0.006204411128150435,-0.007588845583577462,-0.004595123749962606,-0.0025992996696407793,-0.004096313528250896,-0.0009899833072984758,0.006726892017842386,0.005271427180490323,0.008255760775386683
MUMINUS,9000.0,10000.0,9500.0,3551,307722,-0.004285845840239801,-0.005755023786385313,-0.0028673735358357207,-0.0006747122486599305,-0.0019503133954886884,0.0006766962751470089,0.004338630104628942,0.003093533501617824,0.005967380177706755
MUMINUS,10000.0,11000.0,10500.0,3831,342939,-0.0022521804733416557,-0.003667164663789539,-0.0007762400220836798,-0.0018942362181042722,-0.0031450656072952543,-0.0006825125095405853,0.002942863866113997,0.001849026326156989,0.004508504920861424
MUMINUS,11000.0,12000.0,11500.0,4091,346039,-0.0012402961921132312,-0.002663452753421738,0.0001657884562340291,0.0010450303632897756,-0.00041142125157909927,0.0024465460236184353,0.0016218579174416426,0.001204484737076177,0.003370604120063628
MUMINUS,12000.0,13000.0,12500.0,4278,290202,-0.003293342522904409,-0.004682031869079003,-0.0019410240449503954,-0.0016811081049106838,-0.003050988638656403,-0.00018552278459027697,0.003697597792292554,0.0026718487140382453,0.005309394773446991
MUMINUS,13000.0,14000.0,13500.0,4277,308319,-0.0033508612872110415,-0.004651010199859002,-0.002033972547288728,-0.0011318674653783187,-0.0024985832143439475,0.0003671865893401688,0.0035368623560030686,0.0025448278896711943,0.005070791256792938
MUMINUS,14000.0,15000.0,14500.0,4189,267722,-0.003897359185309053,-0.005635359192087191,-0.002484132876283525,0.0026929659886868822,0.0012744852023248941,0.004307126477334542,0.0047372433371674245,0.0035388539354660677,0.00654473068499836
MUMINUS,15000.0,16000.0,15500.0,4278,272893,-0.0024600486989678695,-0.003779031313533674,-0.001083924738142429,0.0011290284534435672,-0.00026593903305842327,0.002595084476952097,0.0027067591045341808,0.0017103786554188804,0.004328536654381752
MUMINUS,16000.0,17000.0,16500.0,4489,294555,-0.00041191613479223284,-0.0019463781982848147,0.0007742084460323352,0.00023359715567029457,-0.0012007301325878423,0.0017720169727719103,0.00047354253582906864,0.0009120983142548281,0.0027550855848833314
MUMINUS,17000.0,18000.0,17500.0,4476,349794,1.2382135517288613e-05,-0.0013103851704314765,0.001227259880556838,0.0015685257870471456,0.0003260953457023873,0.0029083490892495506,0.001568574659336251,0.0011590991940259546,0.0033369658427768725
MUMINUS,18000.0,19000.0,18500.0,4208,303811,-0.00047291167005403045,-0.001857804567964079,0.0008077102438079623,0.0005546384383018035,-0.0010588589641218028,0.0019538259691250824,0.0007288821886389841,0.0009421580440768104,0.0028377227816803506
MUMINUS,19000.0,20000.0,19500.0,4113,258267,-0.001460390592552295,-0.003187769180141553,0.00012089709419873333,0.0012272484705014885,-2.506743305154389e-05,0.002629324468737484,0.0019075847271257669,0.0012994309970213004,0.00397748482773961
MUMINUS,20000.0,21000.0,20500.0,4041,274335,0.00023544721159837487,-0.0012162255175344175,0.0019571921335594794,0.0020041870425271157,0.000573352559924483,0.003419077196941573,0.0020179695465697783,0.001410115052533559,0.003807284018243176
MUMINUS,21000.0,22000.0,21500.0,3891,230542,2.1315495525955882e-05,-0.0016652707785736187,0.0016445976729318162,-0.0017566680807460714,-0.0032999923754759176,-9.574647434964545e-05,0.0017567973976135105,0.001226595341737294,0.003815898611432412
MUMINUS,22000.0,23000.0,22500.0,3961,231571,-0.00036903884146567077,-0.001846291818844062,0.0013020799563210072,0.001155187099665295,-0.00029526862251183386,0.0025878026715646218,0.0012127023137371515,0.0011306597194278543,0.0032917169743455284
MUMINUS,23000.0,24000.0,23500.0,3749,180344,-0.004103297226579627,-0.006024045339599965,-0.002282304369175949,0.0024571562294308635,0.0005475355812356803,0.003966148178792757,0.004782746581775681,0.0032562499721253374,0.006826091042465482
MUMINUS,24000.0,25000.0,24500.0,3714,178686,-0.002551822077298314,-0.004629921305978294,-0.0006212607194712544,0.0004792765196659974,-0.0012579281850446037,0.0022186802897522593,0.0025964402354936335,0.00169225705326233,0.005236615996292722
MUMINUS,25000.0,26000.0,25500.0,3724,172529,-0.004446572967237731,-0.0063753782703290275,-0.00265393315829178,0.000559420174364115,-0.0011675241064460567,0.0021333429158347855,0.004481624937949955,0.0030506209858759065,0.006649741116841237
MUMINUS,26000.0,27000.0,26500.0,3678,152364,-0.0023266833881272924,-0.004299864628969262,-0.00016473138885507267,0.00015220545679208163,-0.0016958109689420014,0.0021887640980785025,0.002331656511938408,0.0015859768836331597,0.0046879269636334805
MUMINUS,27000.0,28000.0,27500.0,3624,147362,-0.0049795216253717516,-0.006897820249541838,-0.003205848379744436,-0.0008666081316375549,-0.002943345336494039,0.0012139968993875126,0.005054368929091471,0.0037772720672284476,0.00734785716056484
MUMINUS,28000.0,29000.0,28500.0,3479,120768,-0.002723240909372998,-0.0048960569369477965,-0.0007067413184052842,-0.00030207956319530926,-0.0025993384255993185,0.001892998016946586,0.002739943998147214,0.0019310934416539478,0.005460517448565983
MUMINUS,29000.0,30000.0,29500.0,3458,114053,-0.004270666620687707,-0.006545733158057762,-0.0020522594262778527,-1.421895558933117e-05,-0.002375944329040222,0.002295862481426254,0.004270690291247331,0.002827883253059054,0.007127414714755143
MUMINUS,30000.0,31000.0,30500.0,3281,106122,-0.0009504944772436231,-0.003130792734251081,0.0014585238822710882,-0.0019276373744119646,-0.004071620912899231,0.00032857569854811096,0.002149238376379056,0.0017409465170825718,0.005264867847162405
MUMINUS,31000.0,32000.0,31500.0,3155,96644,-0.006947016654569656,-0.009311928817216198,-0.004586661883324177,-0.0036693208454577158,-0.005868316354731195,-0.0014501651798532289,0.007856523141045197,0.005851255030389633,0.010593417434800667
MUMINUS,32000.0,33000.0,32500.0,2996,85855,0.0020200743737221567,-0.0007589886752937972,0.004651369376103817,-0.0006278548203546686,-0.003234029933915665,0.0018770200249776281,0.0021153964523964665,0.00203800343886893,0.00583268746407079
MUMINUS,33000.0,34000.0,33500.0,2882,99373,0.0012483828461446968,-0.003261031327856922,0.005325225991677805,-0.004709189140097756,-0.007065737829649103,-0.0020645154171035148,0.0048718499656458,0.003738479952786696,0.00854276954598252
MUMINUS,34000.0,35000.0,34500.0,2981,83720,-0.0024362056757290624,-0.006411308889310548,0.0013661383008577409,-0.0013508187144954354,-0.004458601163380622,0.001951339860002526,0.0027856434254738345,0.0026803350345474372,0.008014231825138227
MUMINUS,35000.0,36000.0,35500.0,3368,85061,-0.0016521024748180802,-0.0043261933705529936,0.0008627424012790772,0.0008980038071004018,-0.0017663944580686047,0.0031132530525903117,0.0018803865094354515,0.0017790566847935088,0.005439775485678922
MUMINUS,36000.0,37000.0,36500.0,3560,105989,0.003427716768804145,0.0004916187334985779,0.0056259480884844485,0.001269221874739768,-0.0011375481929586863,0.0035115929500536915,0.00365515614091369,0.0023160981700178795,0.006454579885454973
MUMINUS,37000.0,38000.0,37500.0,3259,82915,-0.0027926640128282183,-0.00541888451336827,-0.00022853173271233836,0.004190072695586357,0.0013618656046938539,0.0069662932718865785,0.005035442530984156,0.0033125122504861007,0.008571273670486686
MUMINUS,38000.0,39000.0,38500.0,2783,94658,-0.007500287513336135,-0.010216359416848769,-0.0051335426215104495,0.0027342834740056335,0.0005350732930606711,0.005368756299084938,0.007983145927447793,0.006131251864911616,0.010773774057202257
MUMINUS,39000.0,40000.0,39500.0,2749,90368,0.0006231447690502446,-0.0019191055313458822,0.003285063917151734,-0.0009310633386207631,-0.003375433667488221,0.001235776177939927,0.0011203518838821687,0.0014943725181942463,0.0051498004206708935
MUMINUS,40000.0,41000.0,40500.0,2540,79627,-0.0022104350009750865,-0.005004000256109046,0.000881569978325973,-0.0010940229937720413,-0.0044645678225430155,0.001412853786436915,0.002466355449735028,0.002135516713709588,0.006681659934020312
MUMINUS,41000.0,42000.0,41500.0,2191,75350,-0.0020997717318733877,-0.005011815254474177,0.00040394414641835264,0.0019313173540303169,-0.0006517053710784733,0.00429313631126881,0.0028528981839443957,0.0021188310145326596,0.006342856442425981
MUMINUS,42000.0,43000.0,42500.0,2109,64042,-0.004301013136381583,-0.006762443807078427,-0.001409621503165926,-0.0010722401938446943,-0.004351594548884873,0.0029357803153161554,0.00443265304672304,0.0032717893387666608,0.00822754322531766
MUMINUS,43000.0,44000.0,43500.0,1957,53214,-0.004656234491580513,-0.008086289488828448,-0.0011901403710173199,0.0043195502171119145,0.0009195781271912202,0.007744404918095846,0.006351301734190845,0.004290996565946005,0.010769858280029136
MUMINUS,44000.0,45000.0,44500.0,1888,71392,0.0018068975033471253,-0.0009747917315721369,0.0046604244503230426,0.0005663412183611221,-0.002863245849010834,0.0045803596867174095,0.0018935735959335815,0.002147314391921942,0.007062130252072618
MUMINUS,45000.0,46000.0,45500.0,1887,51560,0.0011260775453734058,-0.002079034945442561,0.004222047443126749,-0.0009432314884128703,-0.004520315331337649,0.0026875138948737267,0.0014689235102372598,0.002166519895247622,0.00711447278357391
MUMINUS,46000.0,47000.0,46500.0,2216,50592,0.00423785276537055,0.0008655461965940144,0.007593677451811318,-0.0024549433758038687,-0.006949609186680064,0.003156499739786569,0.004897565011244069,0.0036554827426597855,0.00992720237894501
MUMINUS,47000.0,48000.0,47500.0,2484,33211,0.0004829771859885504,-0.0040240434959312255,0.00472632145645976,-0.00643042403035323,-0.010168485919640268,-0.002897409972406244,0.006448536281384303,0.0047068684713755535,0.011527720093396096
MUMINUS,48000.0,49000.0,48500.0,2474,22772,0.0019712602316817054,-0.002998829614508833,0.006839177829878384,-0.0018330516966467455,-0.006705496222821105,0.0026337840995431937,0.00269182938233264,0.0029765325473505725,0.010125195273142581
MUMINUS,49000.0,50000.0,49500.0,2421,18416,0.0015067769488686037,-0.003653402697498943,0.00670861314566144,-0.0021671605292905025,-0.0076803261115832785,0.003114484612535244,0.002639500243105969,0.003489965491058111,0.01089496226073994
MUMINUS,50000.0,51000.0,50500.0,2268,16338,0.0062159031276150705,-0.0005550273557262939,0.012315306320811709,0.009270821391271439,0.0028497967255900637,0.015446910605248308,0.011161791117950152,0.006657129819024666,0.019041025459440794
MUMINUS,51000.0,52000.0,51500.0,2133,12916,-0.005873664864111349,-0.011734676329057987,-6.492427595705754e-06,0.001661564901804604,-0.005063705906121083,0.008896131576606132,0.006104157342238578,0.004834746667013333,0.015098316751448963
MUMINUS,52000.0,53000.0,52500.0,1997,11148,0.0006768232817646376,-0.007173573038401182,0.007893866270587852,0.00991604122979152,0.003124615074958258,0.017711093449242564,0.009939112808780468,0.007165942621786692,0.019515274663009778
MUMINUS,53000.0,54000.0,53500.0,1586,7482,0.0035502367863051052,-0.004962643105752605,0.012236907363520233,0.002893597779268922,-0.006136195811548383,0.010415257701451196,0.004580075255607056,0.005503658218220263,0.01658361464130565
MUMINUS,54000.0,55000.0,54500.0,1278,5329,-8.341469429057601e-05,-0.009911252378959007,0.009620280926344534,-0.0021425424807822602,-0.012922500623555839,0.011128339505205925,0.0021441656403319667,0.00624674442837184,0.022021774201270303
MUMINUS,55000.0,56000.0,55500.0,1217,5249,0.005279219553560016,-0.004542807462162931,0.015782037399023313,-0.019527718201115075,-0.029967017540142287,-0.009504879022013898,0.02022874037692044,0.013606068743951379,0.03302184433112245
MUMINUS,56000.0,57000.0,56500.0,1705,11659,0.003674386995115487,-0.003950630139708047,0.009818406653329453,0.004832035620597097,-0.0025484432581153313,0.011283945950430585,0.006070394388224952,0.005208644537917033,0.015130086045894395
MUMINUS,57000.0,58000.0,57500.0,2344,21136,-0.0007588899792454351,-0.006181548315887478,0.004692733415492746,0.005543421342807713,0.00024353941726819875,0.010473712903290215,0.005595125931066718,0.004141996252797579,0.012409916398912818
MUMINUS,58000.0,59000.0,58500.0,2503,19041,-0.00018086036392279774,-0.006419003207536494,0.0051475043770510395,0.007984694255694707,0.002564118876732124,0.013547808178575834,0.007986742316374201,0.005339654109060219,0.015398563579440548
MUMINUS,59000.0,60000.0,59500.0,2451,16343,-0.007128397299600298,-0.012688667605783521,-0.00091113014766906,0.003560129421005593,-0.002335502249098787,0.009275893548166872,0.007967971483085168,0.005321747828851371,0.01504697714705345
MUMINUS,60000.0,61000.0,60500.0,2118,11341,0.007081679953867139,-0.0007675671296941626,0.013571220925747035,-0.010432907187969579,-0.017715329475396807,-0.004084377041846624,0.012609351425104743,0.0090804093909305,0.020586600426558667
MUMINUS,61000.0,62000.0,61500.0,1915,10034,-0.006906617211863575,-0.013997740994614784,0.0002666161191313199,-0.000770395505043364,-0.008997776345706294,0.006957603520367564,0.006949451096698299,0.005634373007302016,0.016535938567413287
MUMINUS,62000.0,63000.0,62500.0,1767,8661,0.005847178892577221,-0.001762310900787997,0.013686018121586057,0.004085232552384058,-0.003550997146644237,0.011832090518273117,0.0071329254874040945,0.005968762912307769,0.018581595014258608
MUMINUS,63000.0,64000.0,63500.0,1640,7400,0.00129507220656976,-0.007530809778928548,0.011104074400645087,0.003665899052535875,-0.004761628269080722,0.012692862191131174,0.0038879336264412865,0.005345360065548352,0.018220531219608847
MUMINUS,64000.0,65000.0,64500.0,1252,4728,0.003468175022569228,-0.007900082736965523,0.013721875457721567,0.008094011344251457,-0.0012413390512253067,0.0185650033461249,0.008805751394858041,0.007698682853035317,0.023585146670416363
MUMINUS,65000.0,66000.0,65500.0,1063,4426,-0.013895559181084094,-0.02414964123122345,-0.0023773659533094962,-0.01336345035702839,-0.026122605709844208,0.0017260222828592389,0.019278702508202482,0.01214022532408364,0.034296186609169985
MUMINUS,66000.0,67000.0,66500.0,894,2915,0.0016980156424807986,-0.01018392304802656,0.014390475083718796,0.00010737901925721156,-0.011551839745822677,0.011955675828387182,0.0017014074690931975,0.007297143151246622,0.0227895518045147
MUMINUS,67000.0,68000.0,67500.0,985,3906,0.018200807354630515,0.007394938756804644,0.028175868691399982,0.007670761975343443,-0.0032793139757900007,0.01798760756793817,0.019751201929066167,0.012098425431130445,0.03249855991913132
MUMINUS,68000.0,69000.0,68500.0,1548,11099,0.0018444515120414424,-0.005365069961615422,0.008381166088518249,0.012387862231619418,0.005207972810732341,0.01918997093846771,0.012524421425752759,0.007529242732641878,0.020769775521119797
MUMINUS,69000.0,70000.0,69500.0,1698,13216,0.00974480474151256,0.0027004527969619533,0.015985756953774046,-0.003389721854706569,-0.010181741073976682,0.0026128434824581686,0.010317530407150784,0.006533295131547483,0.018401495048160656
MUMINUS,70000.0,71000.0,70500.0,1720,14114,-0.011722667583127792,-0.018005740218066894,-0.005323721004839983,-0.004237351873327367,-0.010510655879586333,0.0029330802547840344,0.012464994430921585,0.008264374371515806,0.02031883376693936
MUMINUS,71000.0,72000.0,71500.0,1732,12581,0.0016845202506611595,-0.0055577808017185015,0.008374289048323916,-0.006482053016542959,-0.013678466515901894,-0.0003155971536586664,0.006697359164936669,0.005246584981019088,0.016085590233260786
MUMINUS,72000.0,73000.0,72500.0,1769,12615,-0.012654601317728456,-0.019657075598296846,-0.005862096499878426,-0.0014923513313275913,-0.008426420916178005,0.004658860994651773,0.012742293632104466,0.008346311539659465,0.021401396292359896
MUMINUS,73000.0,74000.0,73500.0,1715,12505,0.0005139760355394268,-0.006229532491758044,0.006894941764163944,-0.004674420468856907,-0.012696208346419617,0.0018620073708081972,0.004702592698158883,0.0045114658045129555,0.014746379464612273
MUMINUS,74000.0,75000.0,74500.0,1675,11937,-0.004584047656162243,-0.011955549615304935,0.0027226617368232143,0.004907475744923006,-0.0016007501034688662,0.012113849125132569,0.006715415929112222,0.0056535433737048965,0.016668003945860627
MUMINUS,75000.0,76000.0,75500.0,1749,12399,0.00514848265985766,-0.0024401082475862088,0.01245703077841709,0.003410780929962591,-0.003901267133629941,0.010859011095939675,0.006175783371447826,0.00498131003339088,0.016519916883084303
MUMINUS,76000.0,77000.0,76500.0,1686,11376,0.004626576898312464,-0.0035462226106540828,0.010858706009497298,-0.000508554239829635,-0.006982610154657833,0.005906871836267897,0.004654443168720323,0.004808973925301547,0.014354544462070615
MUMINUS,77000.0,78000.0,77500.0,1691,12638,0.0027029996696177495,-0.003253614881213153,0.008823661148218262,-0.005789153644080689,-0.012798016274863124,0.0006428703442162506,0.006389092825176856,0.005085886594651403,0.015629315198528598
MUMINUS,78000.0,79000.0,78500.0,1728,13508,-0.002332787602766177,-0.008157185945464017,0.004448437427595521,-0.009811198980603217,-0.016785775467189342,-0.003029101172103507,0.010084717320609893,0.006811047604954446,0.01861271090028888
MUMINUS,79000.0,80000.0,79500.0,1734,11582,-0.0005484934485609624,-0.007599444068283762,0.007170659618871981,0.002157204478835054,-0.004699168253315295,0.008355753379268123,0.0022258428126487985,0.00402232708941014,0.014359249278764431
MUMINUS,80000.0,81000.0,80500.0,1737,12375,0.0012686640328258474,-0.005952596600297622,0.008233163717504745,-0.00042231472231908656,-0.007711086844352267,0.005971111526187311,0.001337108130583832,0.004046960530922276,0.013492716025044918
MUMINUS,81000.0,82000.0,81500.0,1670,12028,0.006849384144211201,0.00017821690497536185,0.013162607547875077,0.0025375970450805556,-0.004066226015136886,0.009256413866520034,0.007304345413394233,0.005243880392406732,0.016427774392533238
MUMINUS,82000.0,83000.0,82500.0,1700,13107,0.002090031196072574,-0.0053985752250513205,0.009589989024213841,-1.4356390232977884e-05,-0.007142335927196861,0.006070733920236404,0.0020900805023962776,0.004424291234092499,0.01435033899722521
MUMINUS,83000.0,84000.0,83500.0,1677,11159,-0.0005340010992961826,-0.007059495272092704,0.00663452881716958,0.001829653370211322,-0.005184734815829879,0.008685948392199397,0.0019059875731953712,0.00462493572262595,0.013326009088626124
MUMINUS,84000.0,85000.0,84500.0,1750,13333,0.0014447544418625536,-0.00526547365402373,0.008219540683843275,-0.004420084709627145,-0.01220200103375771,0.0023417806987057056,0.004650211203543476,0.004537371920418533,0.014822279903159744
MUMINUS,85000.0,86000.0,85500.0,1651,12521,0.0008643010331892803,-0.005567508398462142,0.007234380740454479,-0.005035035246840894,-0.011669860975880223,0.0019485771873825129,0.00510867851923589,0.004836388356790289,0.014716296838550844
MUMINUS,86000.0,87000.0,86500.0,1738,13559,-0.010294734946779734,-0.016218983837542545,-0.004158760192027901,0.0017990243685452123,-0.00497456331514238,0.00946771167823755,0.010450744294215003,0.007480934300509759,0.018874360558446254
MUMINUS,87000.0,88000.0,87500.0,1723,12701,0.0023458978036991164,-0.004645097644543516,0.010036273441366612,0.0005185034497486656,-0.006407120500021043,0.00814416935310956,0.002402515834037646,0.004508749066276776,0.014178114516686888
MUMINUS,88000.0,89000.0,88500.0,1682,11587,0.010019949305770192,0.002527348720144212,0.01679350356701148,-0.0040038937872999255,-0.010495875731186972,0.002976769801190526,0.01079029886287602,0.007057041321725687,0.01895576037080986
MUMINUS,89000.0,90000.0,89500.0,1705,12711,0.009195488326407625,0.0010962440688425455,0.016250172276759806,-0.0023750303265126574,-0.009431476365532812,0.003945191135954838,0.009497250897652106,0.005689869035458379,0.018335468835994847
MUMINUS,90000.0,91000.0,90500.0,1689,11127,0.009561293331092255,0.003005466717868876,0.015749957165920047,-0.0001999831372854983,-0.007355956779995987,0.0073463771353469804,0.009563384516915952,0.006350550058494988,0.01835291074806653
MUMINUS,91000.0,92000.0,91500.0,1685,12337,-0.0016093045887409605,-0.008264575219731144,0.005236712768823408,-0.003701147666368928,-0.011167749612461156,0.0032241882581337295,0.004035883460608207,0.004463914667767437,0.014317703920555433
MUMINUS,92000.0,93000.0,92500.0,1745,12912,-0.004365346981465127,-0.010724573510686888,0.0019306180360947253,0.00036846609681619554,-0.007115246678960029,0.0077294699173111455,0.004380869951629431,0.00434470817356877,0.014571510106013198
MUMINUS,93000.0,94000.0,93500.0,1778,14620,0.0031980341441746832,-0.003138640041365885,0.010183672338944152,-0.0027229641514816398,-0.008886791563352378,0.0036716419570431993,0.0042002328694444105,0.004363482427455187,0.013524223377625615
MUMINUS,94000.0,95000.0,94500.0,1715,11736,-0.00438899347397991,-0.011726700161068028,0.0025784948615231967,-0.016352111228370162,-0.02346165214635441,-0.009023658122040751,0.016930883182504915,0.011398299700517329,0.025859157455340155
MUMINUS,95000.0,96000.0,95500.0,1776,11839,0.018629461893837972,0.011043184087353303,0.026102028315786455,0.01282592365278791,0.006346636686850817,0.019359371505185293,0.02261771801046926,0.017259882006337813,0.030149616083134878
MUMINUS,96000.0,97000.0,96500.0,1755,12657,-0.0019463171561031323,-0.009131903947022164,0.004601518686544497,-0.010828108430204219,-0.01750007003053313,-0.002866712509117233,0.0110016399981276,0.007145051083259769,0.01986983938731133
MUMINUS,97000.0,98000.0,97500.0,1726,12798,-0.008294872592682705,-0.015287720497915354,-0.0019476034703238116,0.01058826567659841,0.0034821518697673746,0.017793855112509166,0.013450512308721579,0.008891869091365755,0.022379733371277334
MUMINUS,98000.0,99000.0,98500.0,1701,11656,0.009281662060909154,0.002503215323633641,0.01699967363010697,0.0009647439101765508,-0.005241984327879174,0.008485154979414607,0.00933166552257115,0.00608172073457308,0.018693993888954038
MUMINUS,99000.0,100000.0,99500.0,1693,13209,0.00014290507732879018,-0.006414269132931164,0.006905243314292793,-0.00501041173750447,-0.011578891234186674,0.0010650028236318864,0.005012449265623435,0.005083921648202271,0.014466539560888964
MUMINUS,100000.0,101000.0,100500.0,1711,12683,-0.005374030394898248,-0.012553807885290279,0.002316619464382857,-0.0036468418362978617,-0.010421676520933213,0.002817647513028935,0.006494586827833051,0.004693932946496232,0.016476116321068872
MUMINUS,101000.0,102000.0,101500.0,1688,11394,0.006755813863503397,-0.00037642141441787387,0.014644429894734537,-0.017114920133969362,-0.02402378963322217,-0.010080601413186301,0.01840004109099908,0.013176339227323352,0.027276556114000573
MUMINUS,102000.0,103000.0,102500.0,1682,13061,-0.010398693924663773,-0.0168232562470057,-0.0034938586884359552,-0.00014267763381397945,-0.0067798319841777975,0.006268425521521629,0.010399672698985772,0.006704256107097649,0.018228067183366007
MUMINUS,103000.0,104000.0,103500.0,1757,12762,0.00415202244059881,-0.003155699558480404,0.010236947003928056,0.0032875891035951525,-0.0033358753439142294,0.010136197675622599,0.00529599211303356,0.004513152000709978,0.015084278171114745
MUMINUS,104000.0,105000.0,104500.0,1729,14895,-0.003750252715606031,-0.009703511232209338,0.003030194286026693,-0.00555824834159364,-0.011947120198436224,0.0007692601157545864,0.006705111487345968,0.004880490950150244,0.014808763440787872
MUMINUS,105000.0,106000.0,105500.0,1673,10228,-0.008521835004220216,-0.016141326453411042,-0.0013429397611880924,-0.011178054531747503,-0.01785440694316494,-0.0045111178241393,0.01405598004245431,0.009121573166547825,0.022520190859098194
MUMINUS,106000.0,107000.0,106500.0,1776,12507,0.007138422263197097,0.0006158348549491719,0.01319678490877217,-0.004274440934911018,-0.011077017088283394,0.001892283680969249,0.008320331586766897,0.005669246333299599,0.016441305431731654
MUMINUS,107000.0,108000.0,107500.0,1646,11402,0.00444206002092753,-0.0016092313471753644,0.01135846668428108,-0.004518273106589211,-0.012599869609941689,0.0032840845243582452,0.006336141498992112,0.0047198689256779626,0.0169838104308375
MUMINUS,108000.0,109000.0,108500.0,1779,13383,-0.002622361535682589,-0.01036540423588057,0.0036986725895344795,0.0004255834301056778,-0.006314847056243878,0.007137153913581535,0.0026566710898807294,0.003945060491854004,0.013687857653161285
MUMINUS,109000.0,110000.0,109500.0,1755,12855,-0.002579958706004118,-0.008918479642284389,0.0037933409728339858,0.0015155223167780583,-0.0050684403570404445,0.009476851296660307,0.0029921555469826057,0.004036914902985051,0.013970937742378774
MUMINUS,110000.0,111000.0,110500.0,1679,11606,-0.0012915609028854571,-0.00867285510390669,0.004435558760179415,-0.014031028176302151,-0.02074705482655368,-0.006869036768197442,0.014090347094732874,0.009020341928069681,0.02270097957546799
MUMINUS,111000.0,112000.0,111500.0,1675,11965,-0.0009804214529758899,-0.008992488527745398,0.006194045456997466,0.008532156760189405,0.0026147100946312387,0.014886097869078034,0.00858830164851591,0.006364874068937908,0.0176599199199845
MUMINUS,112000.0,113000.0,112500.0,1732,12751,-0.01173957458038341,-0.017935137142682182,-0.004928915812241334,-0.009682952208015771,-0.015835034882675368,-0.0031592321746232344,0.015217659964367117,0.010015341302358826,0.022258197107355937
MUMINUS,113000.0,114000.0,113500.0,1677,12264,-0.0034964234326203226,-0.01015057576269059,0.003253252123282566,-0.002124897666265515,-0.00962832030185447,0.004793036398123268,0.0040914749067148285,0.004613711930064868,0.015159762237571336
MUMINUS,114000.0,115000.0,114500.0,1649,12592,0.0007600477111145145,-0.006036059373187279,0.0075406460586022635,-0.0023497438098289028,-0.008479769861990115,0.004327112811768704,0.002469608976133602,0.0038389086335202773,0.012916039861868307
MUMINUS,115000.0,116000.0,115500.0,1709,12607,-0.01175574666326985,-0.01920625664635121,-0.004044205441748636,0.005744324897146685,-0.0013976158379387924,0.01247706455828704,0.013084144914168426,0.008505385199307536,0.021947536991533564
MUMINUS,116000.0,117000.0,116500.0,1672,11726,0.0035430976589975955,-0.00378939082498975,0.010153984493049495,0.007481483548608791,0.0007019335543577168,0.013223255882588528,0.008278051528548143,0.005323483835803081,0.016802157338718735
MUMINUS,117000.0,118000.0,117500.0,1707,12222,-0.0036218482234208287,-0.010486505064592954,0.0026462419576040314,-0.0163910669291859,-0.02252021796785667,-0.009122470574836755,0.01678644869025454,0.011494840329933354,0.024375474667811932
MUMINUS,118000.0,119000.0,118500.0,1694,11986,0.004109821720169732,-0.0034985038562669233,0.011386369464410915,0.0031280222264873604,-0.0035526033333210076,0.010457260685953497,0.0051647998626256405,0.0049505933140504815,0.015617650541620134
MUMINUS,119000.0,120000.0,119500.0,1717,12244,0.0003325494801156078,-0.006921528407967751,0.007504903808159839,-0.00868174045296564,-0.016029723703345704,-0.0023360089675170956,0.00868810718450142,0.006425055896101574,0.017933038001633598
MUMINUS,120000.0,121000.0,120500.0,1688,11973,-0.001305413616610474,-0.009330860570016652,0.006042626235614792,0.01580851990879907,0.009543205652279901,0.022546891854574078,0.015862326639472804,0.011597032994129085,0.024109833691066094
MUMINUS,121000.0,122000.0,121500.0,1695,13599,0.005838947305920237,-0.00042679719545938335,0.012731463868909791,-0.005474940817405249,-0.010592460595835589,0.0008138417025735038,0.00800426652451074,0.005495647306430226,0.016364185970146748
MUMINUS,122000.0,123000.0,122500.0,1716,14071,0.002814120302164706,-0.0028642948837330423,0.009759677937105781,0.0013419261635091416,-0.004129328955891368,0.0074854464993181526,0.0031176976927479575,0.0041613781213051875,0.012927375617129923
